event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
EGY2776,2013-07-02,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Muslim Brotherhood",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,"Kafr el-Sheikh","Kafr Al Sheikh City",,"Kafr ash Shaykh",31.1143,30.9401,1,"Egypt Independent",National,"In Kafr al-Sheikh, Nile Delta governorate, hundreds of Muslim Brotherhood members gathered carrying sticks, marching through the streets",0,,1618528752,
EGY2748,2013-07-01,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Fayoum,"Fayoum City",,"Al Fayyum",29.3099,30.8418,1,"Egypt Independent",National,"In al-Massala Sqaure, dozens of opponents protested outside the FJP headquarters",0,,1618528749,
EGY2749,2013-07-01,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Muslim Brotherhood",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Giza,Kerdasa,,Kirdasah,30.0310,31.1111,1,"Egypt Independent",National,"Dozens of members of the Muslim Brotherhood besieged the Kerdasa police stationin Giza, expressing anger at thepolice for joining the anti-Morsy protesters and for failing to establish security",0,,1618528749,
EGY2665,2013-06-19,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Menoufia,"Shebeen Al Kom City",,"Shibin al Kawm",30.5526,31.0090,1,"Egypt Independent",National,"Protesters continued their sit-in for a third day outside Monufiyas local governorate office on Wednesday, demonstrating against the appointment of Muslim Brotherhood member Ahmed Sharawy as the new governor",0,,1618528740,
EGY2659,2013-06-18,2013,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,Gharbia,"Greater Mahala 1",,"Al Mahallah al Kubra",30.9761,31.1669,1,"Egypt Independent",National,"In a separate incident, Kafr al-Sheikh Governor and Muslim Brotherhood leader Saad al-Husseiny accused members of the Tamarod campaign of setting his car on fire and assaulting his home in Mahalla",0,,1618528739,
EGY2645,2013-06-17,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Gharbia,"Tanta 1",,Tanta,30.7885,31.0019,1,"Egypt Independent",National,"In Tanta in Gharbiya, hundreds blocked the seaside road to protest the appointment of Brotherhood leader Ahmed al-Bialy as governor.",0,,1618528737,
EGY2643,2013-06-17,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Beheira,"Damanhour City",,Damanhur,31.0392,30.4691,2,"Egypt Independent",National,"Opposition forces in Beheira protested to reject their new governor",0,,1618528737,
EGY2644,2013-06-17,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Ismailia,"Ismailia 2",,Ismailia,30.6043,32.2723,1,"Egypt Independent",National,"In Ismailia, activists also staged mass protests outside the governorate building to express their anger at perceived Brotherhood affiliate, Hassan al-Hawy, taking the position of governor.",0,,1618528737,
EGY2633,2013-06-16,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","April 6 Youth Movement",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Menoufia,"Shebeen Al Kom City",,"Shibin al Kawm",30.5526,31.0090,1,"Egypt Independent",National,"In Monufiya, dozens of activists demonstrated outside the governorate building in Shebin al-Kom, hours after the news that Ahmed Shaarawy, a Brotherhood leader, would become governor.",0,,1618528736,
EGY2616,2013-06-14,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Muslim Brotherhood",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Giza,"Giza City",,"Al Jizah",30.0081,31.2109,1,"Egypt Independent",National,"Muslim Brotherhood members expressed their admiration and support for President Mohammed Morsy during protests at Amr Ebn al-Aas Mosque in Giza",0,,1618528734,
EGY1999,2013-02-08,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Damietta,"Damietta 1",,Damietta,31.4165,31.8133,1,"Africa News",International,"Thousands of demonstrators on Friday gathered at Damiettas al-Saaa Square to protest against the rule of President Mohamed Mursi and the Muslim Brotherhood.",0,,1618528656,
EGY2000,2013-02-08,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Menoufia,"Shebeen Al Kom City",,"Shibin al Kawm",30.5526,31.0090,1,"Africa News",International,"Protesters in Monofeyas Shebin al-Kom on Friday participated in marches to demand holding early presidential elections and amending disputed articles in the constitution.",0,,1618528656,
EGY2001,2013-02-08,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Africa News",International,"Several parties on Friday organised protests in Suezs al-Arbaeen Square to demand ousting President Mohamed Mursi and sacking Prime Minister Hisham Kandil and Interior Minister Mohamed Ibrahim",0,,1618528656,
EGY1914,2013-01-21,2013,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)",,Protesters,"Police Forces of Egypt (2012-2013)",,"State forces","State forces-Protesters",,818,"Northern Africa",Egypt,Giza,"Al Doki",,Dokki,30.0351,31.2140,1,"Arabic Network for Human Rights Information",Other,"Security forces arrested 13 demonstrators engaged in a peaceful sit-in protest at the home of the prime minister in Dokki, calling for his resignation.",0,,1618528644,
EGY1722,2012-11-02,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Police Forces of Egypt (2012-2013)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,"North Sinai","Al Arish 2",,"Al Arish",31.1316,33.7984,1,"Egypt Independent",National,"Policemen held a protest in front of North Sinais Arish Security Directorate, saying that they have been left without protection to face militants attacks.",0,,1618528623,
EGY1640,2012-08-24,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,"Protesters (Egypt)",,Protesters,Protesters-Protesters,,818,"Northern Africa",Egypt,Ismailia,"Ismailia 2",,Ismailia,30.6043,32.2723,1,Reuters,International,"Dozens scuffled in Ismailiya, east of Cairo after an anti-Morsi protest",0,,1618528615,
EGY1624,2012-08-11,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Sedi Gaber",,"Sidi Jabir",31.2017,29.9446,1,"Africa News",International,"Scores of demonstrators on Saturday protested against President Mohamed Mursi and the Muslim Brotherhood",0,,1618528612,
EGY1592,2012-07-09,2012,1,Demonstrations,Protests,"Protest with intervention","Military Forces of Egypt (2012-2013)","Police Forces of Egypt (2012-2013)","State forces","Protesters (Egypt)",,Protesters,"State forces-Protesters",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Bikya Masr",National,"Egyptian security forces and military police chased and arrested 6 activists in the city of Suez after a court jailed 7 rights activists for between 6 months and three years. Nine people were reportedly injured in the attack.",0,,1618528609,
EGY1571,2012-06-29,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Muslim Brotherhood",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Sedi Gaber",,"Sidi Jabir",31.2017,29.9446,1,"Africa News",International,"Hundreds marched from Alexandrias al-Qaed Ibrahim mosque headed to the Northern military area in Sidi Gaber to call for full transfer of power and denounce the complementary constitutional declaration issued by the ruling Supreme Council of Armed Forces (SCAF).",0,,1618528607,
EGY1546,2012-06-05,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Damietta,"Damietta 1",,Damietta,31.4165,31.8133,1,"Africa News",International,"Amidst protests in Cairo, Alexandria and Suez, In Damietta, hundreds organised a march where a number of revolutionaries and Salafists participated.",0,,1618528605,
EGY1536,2012-05-28,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Al Atareen",,Al-Shatby,31.2036,29.9044,1,"Africa News",International,"hundreds marched in Al-Shatbi area downtown protesting the election outcome",0,,1618528604,
EGY1532,2012-05-22,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sudan)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Giza,"Giza City",,"Al Jizah",30.0081,31.2109,1,"Africa News",International,"Sudanese citizens and Darfuri refugees rallied in front of the UN High Commissioner for refugees in Cairo",0,,1618528603,
EGY1441,2011-12-25,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Giza,"Al Doki",,Dokki,30.0351,31.2140,1,"Arabic Network for Human Rights Information",Other,"About 25 people protested outside the HQ of the al-Fagr newspaper in Dokki district. The protesters were angry because the newspaper was seen as anti-military.",0,,1618528593,
EGY1131,2011-06-08,2011,2,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Luxor,"Luxor City",,Luxor,25.6965,32.6459,1,"The Egyptian Gazette",National,"About 20 people protested in Luxor over a land dispute. There were reports that the protesters had attacked tourists but the Egyptian authorities later claimed no violence occurred.",0,,1618528556,
EGY1118,2011-05-27,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Prisoners (Egypt)",Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"The Egyptian Gazette",National,"28 detainees broke out of Al-Montazah Prison after they set their detention room on fire. 7 were later re-arrested.",0,,1552577534,
EGY1099,2011-05-16,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,"Kafr el-Sheikh","Kafr Al Sheikh City",,"Kafr ash Shaykh",31.1143,30.9401,1,"The Egyptian Gazette",National,"Drivers demonstrated in Kafr el-Sheikh to protest against a fuel shortage.",0,,1618528550,
EGY1077,2011-05-11,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Gharbia,"Greater Mahala 1",,"Al Mahallah al Kubra",30.9761,31.1669,1,"The Egyptian Gazette",National,"Workers of Nile Cotton Ginning Company protested and staged a sit-in in Mahalla el-Kobra.",0,,1618528548,
EGY1078,2011-05-11,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Coptic Christian Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"The Egyptian Gazette",National,"Hundreds of Copts in Alexandria demonstrated against the recent violence in Imbaba.",0,,1552577534,
EGY1079,2011-05-11,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,"Beni Suef","Beni Suef City",,"Bani Suwayf",29.0744,31.0979,3,"The Egyptian Gazette",National,"Taxi drivers protested in Beni Sueif governorate to demand a rise in fares.",0,,1618528548,
EGY1080,2011-05-11,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Bedouin Ethnic Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,"South Sinai","Al Tour",,El-Tor,28.2364,33.6254,3,"The Egyptian Gazette",National,"Hundreds of Bedouin blocked roads in South Sinai governorateto demand the release of their relatives.",0,,1618528549,
EGY1075,2011-05-09,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,"Al Azaritah WA Ash Shatebi",31.2064,29.9149,1,"The Egyptian Gazette",National,"Christian and Muslim protesters demonstrated for a 2nd day outside the Bibliotheca Alexandrina to demand unity between Muslims and Copts and to denounce the alleged reluctance of the SCAF to fight sectarianism.",0,,1552577535,
EGY1067,2011-05-06,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","ETUF: Egyptian Trade Union Federation",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Menoufia,"Al Sadat City",,"Sadat City",30.3960,30.5499,1,"The Egyptian Gazette",National,"More than 2,000 workers of a private ceramic tile factory in el-Sadat City went on strike and staged 2 days of demonstrations to demand bonuses and permanent employment. They are members of the ETUF.",0,,1618528546,
EGY1064,2011-05-05,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","ETUF: Egyptian Trade Union Federation",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Menoufia,"Al Sadat City",,"Sadat City",30.3960,30.5499,1,"The Egyptian Gazette",National,"More than 2,000 workers of a private ceramic tile factory in el-Sadat City went on strike and staged 2 days of demonstrations to demand bonuses and permanent employment. They are members of the ETUF.",0,,1618528543,
EGY949,2011-03-02,2011,2,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Students (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,Al-Shab,National,"Student protests demanding the resignations of senior university figures were successful in Helwan, Zagazig, Alexandria, Asyut and Sohag.",0,,1552577539,
EGY950,2011-03-02,2011,2,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Students (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Assiut,"Assiut 1",,Asyut,27.1810,31.1837,1,Al-Shab,National,"Student protests demanding the resignations of senior university figures were successful in Helwan, Zagazig, Alexandria, Asyut and Sohag.",0,,1618529551,
EGY952,2011-03-02,2011,2,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Students (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Sohag,"Sohag 1",,Sohag,26.5500,31.7000,1,Al-Shab,National,"Student protests demanding the resignations of senior university figures were successful in Helwan, Zagazig, Alexandria, Asyut and Sohag.",0,,1618529553,
EGY946,2011-02-27,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,"Kafr el-Sheikh","Kafr Al Sheikh City",,"Kafr ash Shaykh",31.1143,30.9401,1,"The Egyptian Gazette",National,"About 3,000 fishermen protested outside the coastguard offices in Kafr el-Sheikh to demand enroachments on el-Borollous Lake be removed and more licenses for fish farms be created.",0,,1618529546,
EGY941,2011-02-26,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"The Egyptian Gazette",National,"After a bloggers case was deferred until next month (or potentially indefinitely), tens of demonstrators started a protest outside the court against the decision. The protesters accused the Ministry of Justice of bias in the case.",0,,1552577539,
EGY1509,2012-04-08,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"All Africa",International,"Thousands of Salafist presidential candidate Hazem Salah Abu Ismail supporters demonstrated in Cairos Tahrir square while hundreds demonstrated in Alexandria to show their support for him in light of the ongoing debate on his mothers reported US citizenship.",0,,1556572281,
EGY1010,2011-04-07,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Giza,"Al Omrania",,"Al Umraniyah",30.0024,31.2019,1,"Daily News (Egypt)",National,"Workers protested in front of a Telemisr factory on Al Haram street after the owners shut down the factory .",0,,1618528477,
EGY1013,2011-04-08,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Giza,"Giza City",,Oula,30.0208,31.2139,1,AFP,International,"Nearly 2,000 pro-Palestinian protesters gathered outside the Israeli embassy in the Oula area of Giza as Israeli warplanes and tanks carried out attacks neighboring Gaza.",0,,1618528481,
EGY1038,2011-04-20,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Menia,"Abu Korkas",,"Abu Qurqas",27.9312,30.8384,1,"Daily News (Egypt)",National,"Some residents of Abu Qurqas staged a protest on the Cairo-Aswan road in their area against recent violent clashes between Muslims and Copts in their area.",0,,1618528511,
EGY1039,2011-04-20,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Daily News (Egypt)",National,"Protests erupted in Suez after the current governor of the area honored the former governor who has been accused of being responsible for the deaths of anti-government protesters and corruption.",0,,1618528512,
EGY1043,2011-04-22,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Suez Without Corruption Association",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Daily News (Egypt)",National,"About 5,000 residents of Suez governorate held a symbolic popular trial for their former governor outside the El-Arbeen Mosque in which he was accused of being responsible for killing anti-government protesters in the area and corruption. Their verdict was to set the former governor on fire as an example to other governors.",0,,1618528519,
EGY1054,2011-04-29,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","January 25 Revolution Youth Coalition",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Qena,"Qena City",,Qina,26.1642,32.7267,1,"Daily News (Egypt)",National,"A few hundred protesters rallied in front of the Qena governorates HQ following calls for a million man march to reiterate demands to sack the current governor, after PM Essam Sharaf suspended him for 3 months on Apr.25. The Coalition of the January 25 Youth were one of the groups which attended the protest.",0,,1618528532,
EGY1059,2011-05-03,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Qena,"Qena City",,Qina,26.1642,32.7267,1,"Daily News (Egypt)",National,"Protesters in Qina stormed a press conference being held by the Egyptian PM. Some were chanting that they want a Muslim governor for the province.",0,,1618528538,
EGY1066,2011-05-06,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,"Ash Shatib",31.2072,29.9167,2,"Daily News (Egypt)",National,"Over 300 protesters marched from the Qaed Ibrahim Mosque to the Israeli Embassy in Kafr Abdo district to show solidarity with Palestinians.",0,,1561469086,
EGY1070,2011-05-08,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,"Al Azaritah WA Ash Shatebi",31.2064,29.9149,1,"Daily News (Egypt)",National,"Christian and Muslim protesters demonstrated outside the Bibliotheca Alexandrina to demand unity between Muslims and Copts and to denounce the alleged reluctance of the SCAF to fight sectarianism.",0,,1561469086,
EGY1083,2011-05-13,2011,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)",,Protesters,"Military Forces of Egypt (2011-2012)",,"State forces","State forces-Protesters",,818,"Northern Africa",Egypt,Giza,"Giza City",,"Al Jizah",30.0081,31.2109,1,AFP,International,"Protesters, waving Palestinian flags, protest outside the Israeli Embassy. The military fires warning shots to disperse the protesters.",0,,1618528549,
EGY1091,2011-05-15,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,"North Sinai",Rafah,,Rafah,31.2878,34.2369,1,"Daily News (Egypt)",National,"A number of activists heading for Gaza which managed to make it past military checkpoints set up across the Sinai Peninsula protested at the Rafah border crossing in solidarity with Palestinians.",0,,1561469086,
EGY1109,2011-05-27,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,"South Sinai","Sharm El Shiekh",,"Sharm el-Sheikh",27.8636,34.2881,1,AFP,International,"Hundreds of people protested outside the hospital where former President Mubarak is said to be staying in Sharm el-Sheikh.",0,,1618528554,
EGY1110,2011-05-27,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Bedouin Ethnic Group (Egypt)",Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,"South Sinai","Sharm El Shiekh",,"Sharm el-Sheikh",27.8636,34.2881,3,"Daily News (Egypt)",National,"5 protests were held in different cities in South Sinai. Bedouins blocked major roads, set tires on fire, and marched with guns. They were protesting against rumours of a potential amnesty deal for Mubarak and against the negative effects on tourism in the area.",0,,1618528554,
EGY1111,2011-05-27,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,"North Sinai","Al Arish 2",,"Al Arish",31.1316,33.7984,1,"Daily News (Egypt)",National,"Hundreds of citizens protested in Al-Arish to demand a quicker trial for former President Hosni Mubarak.",0,,1618528554,
EGY1112,2011-05-27,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,"Ash Shatib",31.2072,29.9167,1,"Daily News (Egypt)",National,"Thousands protested in front of the Al-Qaed Ibrahim Mosque in Alexandria for a quicker trial for former President Hosni Mubarak.",0,,1561469086,
EGY1113,2011-05-27,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Daily News (Egypt)",National,"A few thousand people protested on El-Arbiein street in Suez to demand a quicker trial for former President Hosni Mubarak.",0,,1618528554,
EGY1133,2011-06-14,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Ismailia,"Ismailia 2",,Ismailia,30.6043,32.2723,1,"Daily News (Egypt)",National,"Employees of the Suez Canal authority began protests in Ismailia, Suez and Port Said to demand higher pay and better working conditions.",0,,1618528557,
EGY1134,2011-06-14,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,"Port Said","Al Manakh",,"Port Said",31.2565,32.2841,1,"Daily News (Egypt)",National,"Employees of the Suez Canal authority began protests in Ismailia, Suez and Port Said to demand higher pay and better working conditions.",0,,1618528557,
EGY1135,2011-06-14,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Daily News (Egypt)",National,"Employees of the Suez Canal authority began protests in Ismailia, Suez and Port Said to demand higher pay and better working conditions.",0,,1618528557,
EGY1164,2011-07-05,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Daily News (Egypt)",National,"Hundreds of Sues residents staged a sit-in at the El-Arbaeine Square to protest against the release on bail of 7 police accused of murdering protesters.",0,,1618528560,
EGY1169,2011-07-08,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Fayoum,"Fayoum City",,"Al Fayyum",29.3099,30.8418,1,"Daily News (Egypt)",National,"Protests to keep up pressure on the SCAF to prosecute corruption and continue reform of the government were reported in Ismailia, Fayoum and Aswan.",0,,1618528561,
EGY1170,2011-07-08,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Aswan,"Aswan City",,Aswan,24.0911,32.8973,1,"Daily News (Egypt)",National,"Protests to keep up pressure on the SCAF to prosecute corruption and continue reform of the government were reported in Ismailia, Fayoum and Aswan.",0,,1618528561,
EGY1171,2011-07-08,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Ismailia,"Ismailia 2",,Ismailia,30.6043,32.2723,1,"Daily News (Egypt)",National,"Protests to keep up pressure on the SCAF to prosecute corruption and continue reform of the government were reported in Ismailia, Fayoum and Aswan.",0,,1618528561,
EGY1190,2011-07-12,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,"Ash Shatib",31.2072,29.9167,1,"Daily News (Egypt)",National,"Hundreds of protesters resumed a sit-in in the El-Raml Station (Ash Shatibi) as part of ongoing demonstrations in major Egyptian cities.",0,,1561469086,
EGY1191,2011-07-12,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Daily News (Egypt)",National,"Thousands of protesters demonstrated at El-Arbaein Square in Suez as part of ongoing demonstrations in major Egyptian cities.",0,,1618528563,
EGY1194,2011-07-13,2011,2,"Political violence; Demonstrations",Protests,"Excessive force against protesters","Police Forces of Egypt (2011-2012)",,"State forces","Protesters (Egypt)",,Protesters,"State forces-Protesters","Civilian targeting",818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Daily News (Egypt)",National,"Protesters claim four individuals who had started a hunger strike were tortured by police in Suez.",0,,1618528564,
EGY1198,2011-07-15,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Daily News (Egypt)",National,"Protests were again held at Al-Arbaein Square in Suez to demand faster reform of the government by the SCAF.",0,,1618528564,
EGY1225,2011-08-09,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Dakahlia,Aga,,Garrah,30.9357,31.2575,1,AFP,International,"Dozens of Egyptians angered by the absence of police protection in their town set fire to a police station after looting its armory and freeing jailed inmates.",0,,1561469086,
EGY1275,2011-09-30,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Daily News (Egypt)",National,"Protests were staged in Suez alongside large protests in Tahrir Square against the SCAFs new electoral law and to demand the end of the state of emergency.",0,,1618528573,
EGY1307,2011-10-17,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Students (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Giza,"6th of October 1",,"Modern Scienes and Arts University",29.9571,30.9579,1,"Daily News (Egypt)",National,"Students of the MSA started a sit-in protest and strike to demand better quality of education, facilities and activities.",0,,1618528577,
